Correction base date,Latitude,Longitude,Distance from FDNPP(km),Value (microSv/hr),,,Basic Grid Square,MeshID_250m,MeshID_100m,MeshID_50m,MeshID_20m
12/6/2011,37.416639,140.739917,25.881066,1.1,,,5640_0599,5640_0599_33,5640_0599_91,5640_0599_91_4,5640_0599_91_44
12/6/2011,37.505611,140.603833,39.027189,0.57,,,5640_2408,5640_2408_32,5640_2408_63,5640_2408_63_3,5640_2408_63_30
12/6/2011,37.607583,140.766556,31.263675,19,,,5640_3621,5640_3621_34,5640_3621_93,5640_3621_93_1,5640_3621_93_01
12/6/2011,37.002639,140.709194,54.633306,0.18,,,5540_4506,5540_4506_23,5540_4506_37,5540_4506_37_1,5540_4506_37_01
12/6/2011,37.425639,140.73625,26.201797,0.44,,,5640_1518,5640_1518_22,5640_1518_09,5640_1518_09_3,5640_1518_09_30
12/6/2011,37.398306,140.693139,30.131276,0.42,,,5640_0575,5640_0575_34,5640_0575_74,5640_0575_74_4,5640_0575_74_42
12/6/2011,37.458139,140.718333,28.071398,1.3,,,5640_1547,5640_1547_34,5640_1547_94,5640_1547_94_4,5640_1547_94_33
12/6/2011,37.628806,140.773111,32.452121,7.7,,,5640_3651,5640_3651_24,5640_3651_48,5640_3651_48_3,5640_3651_48_22
12/6/2011,37.079389,140.167528,85.60397,0.46,,,5540_4193,5540_4193_32,5540_4193_54,5540_4193_54_1,5540_4193_54_10
12/6/2011,37.082944,140.192389,83.453126,0.82,,,5540_4195,5540_4195_34,5540_4195_93,5540_4195_93_4,5540_4195_93_24
12/6/2011,37.235833,140.161944,79.839672,0.9,,,5540_6182,5540_6182_24,5540_6182_29,5540_6182_29_4,5540_6182_29_42
12/6/2011,37.813861,140.27375,79.867044,0.18,,,5640_5271,5640_5271_42,5640_5271_69,5640_5271_69_3,5640_5271_69_30
12/6/2011,37.454694,140.790167,21.732824,1.2,,,5640_1643,5640_1643_31,5640_1643_52,5640_1643_52_3,5640_1643_52_30
12/6/2011,37.410556,140.702222,29.239029,0.28,,,5640_0596,5640_0596_13,5640_0596_21,5640_0596_21_4,5640_0596_21_33
12/6/2011,37.389972,140.702944,29.364542,0.56,,,5640_0566,5640_0566_33,5640_0566_72,5640_0566_72_3,5640_0566_72_41
12/6/2011,37.029528,140.696556,52.739279,0.2,,,5540_4535,5540_4535_41,5540_4535_57,5540_4535_57_1,5540_4535_57_21
12/6/2011,37.449891,140.743799,25.717258,0.65,,,5640_1539,5640_1539_43,5640_1539_95,5640_1539_95_3,5640_1539_95_40
12/6/2011,37.009167,140.745361,52.384103,0.48,,,5540_4519,5540_4519_21,5540_4519_16,5540_4519_16_1,5540_4519_16_01
12/6/2011,37.422611,140.789583,21.477989,0.95,,,5640_1603,5640_1603_31,5640_1603_71,5640_1603_71_2,5640_1603_71_03
12/6/2011,37.470278,140.721917,27.983634,1.2,,,5640_1567,5640_1567_24,5640_1567_47,5640_1567_47_2,5640_1567_47_12
12/6/2011,37.796167,140.256861,80.091525,0.15,,,5640_5250,5640_5250_41,5640_5250_55,5640_5250_55_1,5640_5250_55_22
12/6/2011,36.992255,140.734927,54.475999,0.31,,,5540_3598,5540_3598_22,5540_3598_07,5540_3598_07_4,5540_3598_07_34
12/6/2011,37.430889,140.754639,24.590833,1.4,,,5640_1610,5640_1610_32,5640_1610_73,5640_1610_73_2,5640_1610_73_03
12/6/2011,37.479528,140.730722,27.439866,0.97,,,5640_1578,5640_1578_32,5640_1578_54,5640_1578_54_2,5640_1578_54_22
13/6/2011,37.555333,140.961333,16.105532,1.9,,,5640_2766,5640_2766_42,5640_2766_69,5640_2766_69_1,5640_2766_69_10
13/6/2011,37.368167,140.792083,22.07757,0.55,,,5640_0643,5640_0643_12,5640_0643_13,5640_0643_13_4,5640_0643_13_43
13/6/2011,37.642709,140.222534,75.654161,0.28,,,5640_3177,5640_3177_22,5640_3177_18,5640_3177_18_1,5640_3177_18_10
13/6/2011,37.426083,140.973861,5.189053,37,,,5640_1717,5640_1717_22,5640_1717_19,5640_1717_19_1,5640_1717_19_10
13/6/2011,37.512778,140.146111,79.038243,0.2,,,5640_2111,5640_2111_41,5640_2111_56,5640_2111_56_2,5640_2111_56_14
13/6/2011,37.396806,140.999056,4.02924,13,,,5640_0779,5640_0779_42,5640_0779_69,5640_0779_69_1,5640_0779_69_01
13/6/2011,37.619389,140.203194,76.501773,0.3,,,5640_3146,5640_3146_14,5640_3146_32,5640_3146_32_2,5640_3146_32_12
13/6/2011,37.322694,141.009333,11.169983,3.6,,,5541_7080,5541_7080_41,5541_7080_77,5541_7080_77_1,5541_7080_77_12
13/6/2011,37.1565,140.29525,71.670358,0.21,,,5540_5283,5540_5283_43,5540_5283_76,5540_5283_76_3,5540_5283_76_31
13/6/2011,37.426611,141.006583,2.334852,24,,,5641_1010,5641_1010_21,5641_1010_15,5641_1010_15_3,5641_1010_15_41
13/6/2011,37.657667,140.195278,78.468391,0.52,,,5640_3185,5640_3185_43,5640_3185_96,5640_3185_96_1,5640_3185_96_11
13/6/2011,37.5475,140.025,90.170008,0.16,,,5640_2052,5640_2052_31,5640_2052_70,5640_2052_70_1,5640_2052_70_00
13/6/2011,37.206722,140.344083,65.497964,0.3,,,5540_6247,5540_6247_43,5540_6247_85,5540_6247_85_1,5540_6247_85_01
13/6/2011,37.536944,140.139917,79.954227,0.15,,,5640_2141,5640_2141_13,5640_2141_41,5640_2141_41_2,5640_2141_41_14
13/6/2011,37.42525,141.005194,2.42525,55,,,5641_1010,5641_1010_12,5641_1010_04,5641_1010_04_1,5641_1010_04_10
13/6/2011,37.414611,140.944611,7.794944,8.7,,,5640_0795,5640_0795_43,5640_0795_75,5640_0795_75_4,5640_0795_75_23
13/6/2011,37.372306,140.990667,6.599323,14,,,5640_0749,5640_0749_32,5640_0749_62,5640_0749_62_4,5640_0749_62_32
13/6/2011,37.255556,140.246111,72.059479,1.4,,,5540_7109,5540_7109_41,5540_7109_66,5540_7109_66_4,5540_7109_66_34
13/6/2011,37.312472,140.659944,35.133421,0.2,,,5540_7572,5540_7572_24,5540_7572_47,5540_7572_47_4,5540_7572_47_44
13/6/2011,37.307611,141.020389,12.701738,1.6,,,5541_7061,5541_7061_43,5541_7061_96,5541_7061_96_1,5541_7061_96_01
13/6/2011,37.336083,140.809306,21.909294,0.6,,,5640_0604,5640_0604_23,5640_0604_37,5640_0604_37_1,5640_0604_37_12
13/6/2011,37.328944,140.818917,21.513784,0.48,,,5540_7695,5540_7695_23,5540_7695_45,5540_7695_45_3,5540_7695_45_30
13/6/2011,37.385278,140.588722,39.474231,0.26,,,5640_0467,5640_0467_11,5640_0467_20,5640_0467_20_2,5640_0467_20_14
13/6/2011,37.349417,140.631528,36.380242,0.33,,,5640_0510,5640_0510_43,5640_0510_95,5640_0510_95_1,5640_0510_95_11
13/6/2011,37.140889,140.154528,83.841847,0.9,,,5540_5162,5540_5162_34,5540_5162_93,5540_5162_93_2,5540_5162_93_03
13/6/2011,37.61225,140.221972,74.688081,0.26,,,5640_3137,5640_3137_24,5640_3137_47,5640_3137_47_4,5640_3137_47_32
13/6/2011,37.270694,140.836111,24.139167,0.82,,,5540_7626,5540_7626_24,5540_7626_48,5540_7626_48_4,5540_7626_48_44
13/6/2011,37.707,140.741139,40.79542,5.7,,,5640_4549,5640_4549_34,5640_4549_82,5640_4549_82_2,5640_4549_82_24
13/6/2011,37.499444,140.146667,78.820595,0.14,,,5640_1191,5640_1191_43,5640_1191_97,5640_1191_97_1,5640_1191_97_11
13/6/2011,37.124333,140.156083,84.422823,0.93,,,5540_5142,5540_5142_34,5540_5142_94,5540_5142_94_2,5540_5142_94_04
13/6/2011,37.558611,139.974722,94.748683,0.27,,,5639_2777,5639_2777_22,5639_2777_09,5639_2777_09_2,5639_2777_09_13
13/6/2011,37.658056,140.164417,81.058261,0.57,,,5640_3183,5640_3183_33,5640_3183_91,5640_3183_91_4,5640_3183_91_32
13/6/2011,37.142528,140.189389,80.909366,0.82,,,5540_5175,5540_5175_11,5540_5175_11,5540_5175_11_2,5540_5175_11_02
13/6/2011,37.204806,140.320889,67.493182,0.32,,,5540_6245,5540_6245_41,5540_6245_56,5540_6245_56_4,5540_6245_56_33
13/6/2011,37.359222,140.995556,7.653329,5,,,5640_0739,5640_0739_21,5640_0739_16,5640_0739_16_1,5640_0739_16_02
13/6/2011,37.668056,140.683806,41.180833,9.6,,,5640_4504,5640_4504_21,5640_4504_17,5640_4504_17_3,5640_4504_17_30
13/6/2011,37.004644,140.142232,91.556251,0.61,,,5540_4101,5540_4101_32,5540_4101_53,5540_4101_53_4,5540_4101_53_23
13/6/2011,37.331861,140.838,19.881236,0.7,,,5540_7697,5540_7697_33,5540_7697_80,5540_7697_80_1,5540_7697_80_11
13/6/2011,37.243056,140.230556,73.759208,1.5,,,5540_6198,5540_6198_12,5540_6198_14,5540_6198_14_3,5540_6198_14_32
13/6/2011,37.170233,140.243773,75.27149,0.28,,,5540_6109,5540_6109_23,5540_6109_45,5540_6109_45_1,5540_6109_45_10
13/6/2011,37.406361,141.031944,1.698884,27,,,5641_0082,5641_0082_43,5641_0082_75,5641_0082_75_4,5641_0082_75_32
13/6/2011,37.043889,140.696944,51.41043,0.2,,,5540_4555,5540_4555_24,5540_4555_27,5540_4555_27_4,5540_4555_27_32
13/6/2011,37.561111,140.136194,80.737654,0.18,,,5640_2170,5640_2170_24,5640_2170_38,5640_2170_38_2,5640_2170_38_14
13/6/2011,37.470556,140.933111,10.313053,50,,,5640_1764,5640_1764_23,5640_1764_46,5640_1764_46_3,5640_1764_46_32
13/6/2011,37.558722,140.983972,15.798513,0.71,,,5640_2778,5640_2778_21,5640_2778_07,5640_2778_07_1,5640_2778_07_20
13/6/2011,37.263889,140.811639,26.242587,2.6,,,5540_7614,5540_7614_42,5540_7614_69,5540_7614_69_3,5540_7614_69_31
13/6/2011,37.122778,140.041111,93.954842,0.36,,,5540_5043,5540_5043_32,5540_5043_72,5540_5043_72_2,5540_5043_72_14
13/6/2011,37.269694,140.983028,17.42071,1.2,,,5540_7728,5540_7728_23,5540_7728_36,5540_7728_36_3,5540_7728_36_32
13/6/2011,37.359944,140.811639,20.699886,0.7,,,5640_0634,5640_0634_22,5640_0634_19,5640_0634_19_3,5640_0634_19_41
13/6/2011,36.866111,140.519389,76.663403,0.13,,,5540_2431,5540_2431_43,5540_2431_95,5540_2431_95_2,5540_2431_95_12
13/6/2011,37.3105,140.968722,13.559569,2.8,,,5540_7777,5540_7777_14,5540_7777_24,5540_7777_24_4,5540_7777_24_24
13/6/2011,37.111806,140.160111,84.655146,0.98,,,5540_5132,5540_5132_24,5540_5132_48,5540_5132_48_1,5540_5132_48_00
13/6/2011,37.155111,140.18075,81.09202,0.74,,,5540_5184,5540_5184_32,5540_5184_64,5540_5184_64_2,5540_5184_64_02
13/6/2011,37.334361,141.008917,9.907012,6.1,,,5641_0000,5641_0000_21,5641_0000_17,5641_0000_17_1,5641_0000_17_10
13/6/2011,37.307806,140.823028,22.429903,0.77,,,5540_7665,5540_7665_44,5540_7665_98,5540_7665_98_1,5540_7665_98_12
13/6/2011,37.505278,140.150556,78.549457,0.15,,,5640_2102,5640_2102_31,5640_2102_60,5640_2102_60_1,5640_2102_60_12
13/6/2011,37.327528,140.670306,33.71569,0.17,,,5540_7593,5540_7593_23,5540_7593_36,5540_7593_36_1,5540_7593_36_01
13/6/2011,37.226306,140.312056,67.411912,0.53,,,5540_6274,5540_6274_22,5540_6274_19,5540_6274_19_4,5540_6274_19_23
13/6/2011,37.56325,140.995806,16.040503,0.51,,,5640_2779,5640_2779_41,5640_2779_56,5640_2779_56_4,5640_2779_56_43
13/6/2011,36.914472,140.426889,77.838451,0.16,,,5540_2394,5540_2394_31,5540_2394_71,5540_2394_71_2,5540_2394_71_12
13/6/2011,37.237778,140.251389,72.148409,1.3,,,5540_6280,5540_6280_31,5540_6280_51,5540_6280_51_1,5540_6280_51_10
13/6/2011,37.679194,140.738,38.638217,4.2,,,5640_4519,5640_4519_31,5640_4519_50,5640_4519_50_1,5640_4519_50_01
13/6/2011,37.301045,140.667676,34.959381,0.2,,,5540_7563,5540_7563_12,5540_7563_14,5540_7563_14_1,5540_7563_14_10
13/6/2011,37.258444,140.997583,18.373324,0.6,,,5540_7719,5540_7719_22,5540_7719_08,5540_7719_08_1,5540_7719_08_00
13/6/2011,37.276972,140.809722,25.427006,3.2,,,5540_7634,5540_7634_22,5540_7634_27,5540_7634_27_2,5540_7634_27_13
13/6/2011,37.154861,140.16375,82.50748,0.75,,,5540_5183,5540_5183_31,5540_5183_51,5540_5183_51_3,5540_5183_51_40
13/6/2011,37.661361,140.697194,39.804434,6.3,,,5640_3595,5640_3595_24,5640_3595_37,5640_3595_37_4,5640_3595_37_33
13/6/2011,37.645,140.172639,79.916095,0.45,,,5640_3173,5640_3173_24,5640_3173_48,5640_3173_48_1,5640_3173_48_00
13/6/2011,37.382556,140.568944,41.247988,0.17,,,5640_0455,5640_0455_43,5640_0455_95,5640_0455_95_1,5640_0455_95_00
13/6/2011,37.556861,140.990333,15.455349,0.71,,,5640_2769,5640_2769_33,5640_2769_82,5640_2769_82_1,5640_2769_82_11
13/6/2011,37.175278,140.154944,82.448022,1,,,5540_6112,5540_6112_12,5540_6112_03,5540_6112_03_2,5540_6112_03_14
13/6/2011,37.024167,140.13,91.420798,0.5,,,5540_4120,5540_4120_34,5540_4120_94,5540_4120_94_1,5540_4120_94_00
13/6/2011,37.600896,140.238558,72.934382,0.3,,,5640_3129,5640_3129_11,5640_3129_10,5640_3129_10_2,5640_3129_10_04
13/6/2011,37.178861,140.265806,73.098751,0.23,,,5540_6211,5540_6211_14,5540_6211_42,5540_6211_42_4,5540_6211_42_33
13/6/2011,37.579194,140.127,81.931,0.18,,,5640_2190,5640_2190_31,5640_2190_51,5640_2190_51_2,5640_2190_51_03
13/6/2011,37.118778,140.148306,85.301832,0.75,,,5540_5141,5540_5141_24,5540_5141_28,5540_5141_28_4,5540_5141_28_23
13/6/2011,37.326583,140.991528,11.151419,4.3,,,5540_7799,5540_7799_12,5540_7799_13,5540_7799_13_3,5540_7799_13_41
13/6/2011,37.220389,140.258111,72.158676,1.2,,,5540_6260,5540_6260_23,5540_6260_46,5540_6260_46_1,5540_6260_46_22
13/6/2011,37.286333,140.838722,22.79255,0.89,,,5540_7647,5540_7647_13,5540_7647_30,5540_7647_30_4,5540_7647_30_24
13/6/2011,37.381083,140.801444,20.924015,1.1,,,5640_0654,5640_0654_31,5640_0654_71,5640_0654_71_1,5640_0654_71_10
13/6/2011,37.257944,141.002278,18.363323,0.6,,,5541_7000,5541_7000_33,5541_7000_91,5541_7000_91_4,5541_7000_91_24
13/6/2011,36.895417,140.421806,79.692139,0.16,,,5540_2373,5540_2373_23,5540_2373_47,5540_2373_47_3,5540_2373_47_22
13/6/2011,36.879611,140.509972,75.969312,0.16,,,5540_2450,5540_2450_42,5540_2450_57,5540_2450_57_4,5540_2450_57_24
13/6/2011,37.366694,140.971556,8.129103,6.8,,,5640_0747,5640_0747_21,5640_0747_07,5640_0747_07_1,5640_0747_07_01
13/6/2011,37.646611,140.680667,39.859565,5.5,,,5640_3574,5640_3574_32,5640_3574_54,5640_3574_54_4,5640_3574_54_42
13/6/2011,37.218583,140.293222,69.271887,0.68,,,5540_6263,5540_6263_12,5540_6263_24,5540_6263_24_2,5540_6263_24_12
13/6/2011,37.596833,140.242111,72.511838,0.32,,,5640_3119,5640_3119_32,5640_3119_63,5640_3119_63_2,5640_3119_63_03
13/6/2011,37.106306,140.141139,86.443499,0.82,,,5540_5121,5540_5121_34,5540_5121_72,5540_5121_72_4,5540_5121_72_24
13/6/2011,37.290652,140.648936,36.93933,0.17,,,5540_7541,5540_7541_44,5540_7541_89,5540_7541_89_3,5540_7541_89_30
13/6/2011,37.485966,140.189273,74.924415,0.26,,,5640_1185,5640_1185_13,5640_1185_31,5640_1185_31_1,5640_1185_31_02
13/6/2011,36.885444,140.423556,80.404532,0.13,,,5540_2363,5540_2363_24,5540_2363_28,5540_2363_28_4,5540_2363_28_24
13/6/2011,37.039722,140.131667,90.462454,0.69,,,5540_4140,5540_4140_43,5540_4140_75,5540_4140_75_3,5540_4140_75_31
13/6/2011,37.638056,140.798167,31.698478,6.3,,,5640_3663,5640_3663_42,5640_3663_58,5640_3663_58_4,5640_3663_58_32
13/6/2011,37.329476,140.689042,32.071996,0.29,,,5540_7595,5540_7595_31,5540_7595_51,5540_7595_51_1,5540_7595_51_11
13/6/2011,37.052778,140.699167,50.492414,0.21,,,5540_4565,5540_4565_24,5540_4565_39,5540_4565_39_1,5540_4565_39_11
13/6/2011,37.335917,140.964222,11.262498,3.6,,,5640_0707,5640_0707_13,5640_0707_31,5640_0707_31_1,5640_0707_31_01
13/6/2011,37.170111,140.293889,71.169033,0.24,,,5540_6203,5540_6203_23,5540_6203_45,5540_6203_45_1,5540_6203_45_00
13/6/2011,37.015556,140.15,90.346995,0.6,,,5540_4112,5540_4112_33,5540_4112_80,5540_4112_80_3,5540_4112_80_30
13/6/2011,37.623111,140.166083,79.763059,0.35,,,5640_3143,5640_3143_34,5640_3143_72,5640_3143_72_4,5640_3143_72_34
13/6/2011,37.664028,140.721028,38.469568,7,,,5640_3597,5640_3597_41,5640_3597_66,5640_3597_66_4,5640_3597_66_44
13/6/2011,37.593722,140.139306,81.224668,0.22,,,5640_3111,5640_3111_11,5640_3111_21,5640_3111_21_1,5640_3111_21_22
13/6/2011,37.144139,140.143639,84.60554,0.92,,,5540_5171,5540_5171_14,5540_5171_24,5540_5171_24_4,5540_5171_24_44
13/6/2011,37.317528,140.834639,20.973611,0.72,,,5540_7686,5540_7686_22,5540_7686_17,5540_7686_17_2,5540_7686_17_03
13/6/2011,37.323417,140.782722,24.643335,0.24,,,5540_7682,5540_7682_43,5540_7682_86,5540_7682_86_1,5540_7682_86_00
13/6/2011,37.492222,140.158333,77.713627,0.15,,,5640_1192,5640_1192_21,5640_1192_06,5640_1192_06_4,5640_1192_06_33
13/6/2011,37.228333,140.243056,73.161783,2.1,,,5540_6179,5540_6179_14,5540_6179_34,5540_6179_34_3,5540_6179_34_42
13/6/2011,36.874528,140.526278,75.546998,0.17,,,5540_2442,5540_2442_33,5540_2442_91,5540_2442_91_1,5540_2442_91_20
13/6/2011,37.366611,140.742056,26.410804,0.8,,,5640_0539,5640_0539_34,5640_0539_93,5640_0539_93_4,5640_0539_93_43
13/6/2011,37.008319,140.688692,55.08329,0.25,,,5540_4505,5540_4505_33,5540_4505_90,5540_4505_90_4,5540_4505_90_44
13/6/2011,37.017972,140.161528,89.325853,0.57,,,5540_4122,5540_4122_22,5540_4122_19,5540_4122_19_3,5540_4122_19_21
13/6/2011,37.644583,140.808778,31.656806,5.3,,,5640_3674,5640_3674_23,5640_3674_37,5640_3674_37_1,5640_3674_37_20
13/6/2011,37.620889,140.187389,77.887635,0.32,,,5640_3144,5640_3144_42,5640_3144_59,5640_3144_59_2,5640_3144_59_04
13/6/2011,37.339472,140.694306,31.287318,0.38,,,5640_0505,5640_0505_41,5640_0505_75,5640_0505_75_1,5640_0505_75_12
13/6/2011,37.0775,140.685556,49.039787,0.27,,,5540_4594,5540_4594_24,5540_4594_38,5540_4594_38_1,5540_4594_38_02
13/6/2011,37.291639,140.819667,23.724814,1.4,,,5540_7645,5540_7645_43,5540_7645_95,5540_7645_95_4,5540_7645_95_43
13/6/2011,37.035278,140.172222,87.541899,0.63,,,5540_4143,5540_4143_22,5540_4143_27,5540_4143_27_2,5540_4143_27_13
13/6/2011,37.172028,140.128028,84.821808,0.78,,,5540_6100,5540_6100_31,5540_6100_62,5540_6100_62_1,5540_6100_62_22
13/6/2011,37.205366,140.359808,64.258361,0.28,,,5540_6248,5540_6248_42,5540_6248_67,5540_6248_67_2,5540_6248_67_24
13/6/2011,37.612056,140.139139,81.731919,0.33,,,5640_3131,5640_3131_13,5640_3131_41,5640_3131_41_1,5640_3131_41_21
13/6/2011,37.138389,140.114417,87.255001,1,,,5540_5069,5540_5069_31,5540_5069_61,5540_5069_61_2,5540_5069_61_02
13/6/2011,37.30375,140.762167,27.268953,0.34,,,5540_7660,5540_7660_24,5540_7660_49,5540_7660_49_4,5540_7660_49_23
13/6/2011,37.193389,140.157222,81.602529,1.1,,,5540_6132,5540_6132_21,5540_6132_25,5540_6132_25_2,5540_6132_25_03
13/6/2011,37.482778,140.168333,76.738479,0.19,,,5640_1173,5640_1173_34,5640_1173_94,5640_1173_94_2,5640_1173_94_13
13/6/2011,37.236667,140.301944,67.900432,0.05,,,5540_6284,5540_6284_13,5540_6284_41,5540_6284_41_2,5540_6284_41_02
13/6/2011,37.376472,140.751528,25.354969,1.1,,,5640_0650,5640_0650_11,5640_0650_11,5640_0650_11_3,5640_0650_11_31
13/6/2011,37.675694,140.70425,40.433481,6.6,,,5640_4516,5640_4516_12,5640_4516_03,5640_4516_03_3,5640_4516_03_41
13/6/2011,37.419194,140.707917,28.708533,0.38,,,5640_1506,5640_1506_23,5640_1506_36,5640_1506_36_1,5640_1506_36_01
13/6/2011,36.890639,140.503056,75.383375,0.14,,,5540_2460,5540_2460_33,5540_2460_82,5540_2460_82_3,5540_2460_82_32
13/6/2011,37.017515,140.180404,87.90659,0.68,,,5540_4124,5540_4124_12,5540_4124_14,5540_4124_14_1,5540_4124_14_01
13/6/2011,37.315889,140.84025,20.663646,0.69,,,5540_7677,5540_7677_33,5540_7677_92,5540_7677_92_1,5540_7677_92_00
13/6/2011,37.157611,140.145444,83.91621,0.82,,,5540_5181,5540_5181_43,5540_5181_96,5540_5181_96_1,5540_5181_96_01
13/6/2011,36.870833,140.442417,80.514965,0.1,,,5540_2345,5540_2345_14,5540_2345_43,5540_2345_43_4,5540_2345_43_44
13/6/2011,37.045465,140.179276,86.440587,0.54,,,5540_4154,5540_4154_14,5540_4154_43,5540_4154_43_3,5540_4154_43_22
13/6/2011,37.326639,140.71975,29.618155,0.6,,,5540_7597,5540_7597_21,5540_7597_15,5540_7597_15_4,5540_7597_15_44
13/6/2011,37.295528,140.688667,33.501418,0.46,,,5540_7555,5540_7555_13,5540_7555_40,5540_7555_40_4,5540_7555_40_34
13/6/2011,37.212361,140.386972,61.732565,0.2,,,5540_6350,5540_6350_24,5540_6350_49,5540_6350_49_4,5540_6350_49_42
13/6/2011,37.308278,140.786833,25.117564,0.5,,,5540_7662,5540_7662_44,5540_7662_99,5540_7662_99_3,5540_7662_99_42
13/6/2011,37.693472,140.777528,37.636305,3.2,,,5640_4632,5640_4632_11,5640_4632_22,5640_4632_22_1,5640_4632_22_00
13/6/2011,37.601694,140.154417,80.138686,0.29,,,5640_3122,5640_3122_12,5640_3122_23,5640_3122_23_2,5640_3122_23_02
13/6/2011,37.18725,140.139722,83.291993,1.1,,,5540_6121,5540_6121_13,5540_6121_41,5540_6121_41_4,5540_6121_41_33
13/6/2011,37.127583,140.304167,72.351225,0.16,,,5540_5254,5540_5254_14,5540_5254_33,5540_5254_33_1,5540_5254_33_01
13/6/2011,37.616683,140.227635,74.347802,0.29,,,5640_3148,5640_3148_11,5640_3148_02,5640_3148_02_1,5640_3148_02_00
13/6/2011,37.242778,140.290278,68.68501,0.75,,,5540_6293,5540_6293_11,5540_6293_12,5540_6293_12_1,5540_6293_12_11
13/6/2011,37.175583,140.038583,92.234071,0.3,,,5540_6013,5540_6013_11,5540_6013_00,5540_6013_00_4,5540_6013_00_34
13/6/2011,37.387972,140.730306,26.991229,1.1,,,5640_0568,5640_0568_32,5640_0568_54,5640_0568_54_3,5640_0568_54_21
13/6/2011,36.88075,140.4525,79.094243,0.12,,,5540_2356,5540_2356_31,5540_2356_61,5540_2356_61_4,5540_2356_61_44
13/6/2011,37.005056,140.179389,88.702218,0.53,,,5540_4104,5540_4104_32,5540_4104_63,5540_4104_63_2,5540_4104_63_02
13/6/2011,37.349139,140.796694,22.357764,0.26,,,5640_0613,5640_0613_43,5640_0613_87,5640_0613_87_3,5640_0613_87_41
13/6/2011,37.690611,140.733944,39.819777,6.6,,,5640_4528,5640_4528_43,5640_4528_87,5640_4528_87_3,5640_4528_87_30
13/6/2011,37.257931,140.227156,73.617928,1.5,,,5540_7108,5540_7108_33,5540_7108_91,5540_7108_91_4,5540_7108_91_23
13/6/2011,36.874778,140.495972,77.157265,0.12,,,5540_2349,5540_2349_43,5540_2349_96,5540_2349_96_4,5540_2349_96_33
13/6/2011,37.488472,140.740611,26.845491,1.7,,,5640_1589,5640_1589_31,5640_1589_62,5640_1589_62_1,5640_1589_62_02
13/6/2011,37.05588,140.175424,86.185048,0.64,,,5540_4164,5540_4164_31,5540_4164_70,5540_4164_70_1,5540_4164_70_01
13/6/2011,37.704111,140.780194,38.451438,3.4,,,5640_4642,5640_4642_14,5640_4642_44,5640_4642_44_3,5640_4642_44_40
13/6/2011,37.201,140.138861,82.894083,1,,,5540_6141,5540_6141_11,5540_6141_11,5540_6141_11_1,5540_6141_11_10
13/6/2011,37.144694,140.319694,70.267363,0.14,,,5540_5275,5540_5275_23,5540_5275_35,5540_5275_35_4,5540_5275_35_33
13/6/2011,37.591889,140.217361,74.483493,0.28,,,5640_3117,5640_3117_12,5640_3117_03,5640_3117_03_2,5640_3117_03_14
13/6/2011,36.852583,140.434528,82.516621,0.11,,,5540_2324,5540_2324_24,5540_2324_37,5540_2324_37_2,5540_2324_37_03
13/6/2011,37.001667,140.219722,85.872286,0.6,,,5540_4107,5540_4107_21,5540_4107_25,5540_4107_25_2,5540_4107_25_03
14/6/2011,37.155556,140.317722,69.90279,0.42,,,5540_5285,5540_5285_32,5540_5285_64,5540_5285_64_3,5540_5285_64_30
14/6/2011,37.195833,140.361111,64.558049,0.3,,,5540_6238,5540_6238_24,5540_6238_48,5540_6238_48_4,5540_6238_48_44
14/6/2011,37.669,140.261056,73.470142,0.33,,,5640_4200,5640_4200_24,5640_4200_28,5640_4200_28_4,5640_4200_28_34
14/6/2011,37.268611,140.181944,77.232135,1.1,,,5540_7124,5540_7124_21,5540_7124_25,5540_7124_25_2,5540_7124_25_12
14/6/2011,37.950028,140.212389,93.103176,0.08,,,5640_7146,5640_7146_22,5640_7146_09,5640_7146_09_2,5640_7146_09_04
14/6/2011,37.146167,140.456889,59.480505,0.4,,,5540_5376,5540_5376_41,5540_5376_55,5540_5376_55_2,5540_5376_55_22
14/6/2011,37.128667,140.48375,58.511774,0.24,,,5540_5358,5540_5358_23,5540_5358_46,5540_5358_46_2,5540_5358_46_24
14/6/2011,37.654417,139.932694,100.551111,0.43,,,5639_3784,5639_3784_41,5639_3784_56,5639_3784_56_1,5639_3784_56_10
14/6/2011,37.184197,140.43833,58.8804,0.2,,,5540_6325,5540_6325_11,5540_6325_10,5540_6325_10_2,5540_6325_10_03
14/6/2011,37.092611,140.483167,60.877251,0.25,,,5540_5318,5540_5318_21,5540_5318_16,5540_5318_16_2,5540_5318_16_02
14/6/2011,37.152,140.453778,59.386763,0.14,,,5540_5386,5540_5386_12,5540_5386_23,5540_5386_23_1,5540_5386_23_20
14/6/2011,37.265643,140.136935,81.19845,0.84,,,5540_7110,5540_7110_44,5540_7110_89,5540_7110_89_4,5540_7110_89_32
14/6/2011,37.194444,140.387778,62.448782,0.16,,,5540_6331,5540_6331_13,5540_6331_30,5540_6331_30_1,5540_6331_30_11
14/6/2011,37.168167,140.519444,53.466894,0.6,,,5540_6401,5540_6401_21,5540_6401_15,5540_6401_15_4,5540_6401_15_42
14/6/2011,37.309778,140.707417,31.337737,0.46,,,5540_7576,5540_7576_21,5540_7576_15,5540_7576_15_4,5540_7576_15_34
14/6/2011,37.521944,139.911528,99.757285,0.2,,,5639_2722,5639_2722_42,5639_2722_69,5639_2722_69_1,5639_2722_69_11
